Country,Year,Age,Type,Unit,NominalOrReal,SingleOrFiveYear,Attributes,Status,Labor Income,Public Consumption,Private Consumption,LifeCycle Deficit,Consumption,Self-employment Labor Income,Earnings,ID,Entry,Exit,Span,Region
United Kingdom,2012,85,Smooth Mean,Units,Nominal,Single,,Public,201.4927,12435.06,15514.18,,27949.24,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,86,Smooth Mean,Units,Nominal,Single,,Public,201.2202,12827.45,15522.58,,28350.03,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,87,Smooth Mean,Units,Nominal,Single,,Public,201.0882,13200.04,15533.37,,28733.41,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,88,Smooth Mean,Units,Nominal,Single,,Public,201.0292,13538.37,15545.33,,29083.7,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,89,Smooth Mean,Units,Nominal,Single,,Public,201.0046,13833.72,15557.59,,29391.31,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,90,Smooth Mean,Units,Nominal,Single,,Public,200.995,14084.32,15569.63,,29653.95,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,91,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,92,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,93,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,94,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,95,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,96,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,97,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,98,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,99,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,100,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,101,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,102,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,103,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,104,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,105,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,106,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,107,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,108,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,109,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2012,110,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2012,25,58,33,EuropeNA
United Kingdom,2013,0,Smooth Mean,Units,Nominal,Single,,Public,0.0001278,4611.126,5411.328,,10022.454,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,1,Smooth Mean,Units,Nominal,Single,,Public,0.0005977,3164.204,5479.403,,8643.607,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,2,Smooth Mean,Units,Nominal,Single,,Public,0.0027042,3912.571,5568.623,,9481.194,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,3,Smooth Mean,Units,Nominal,Single,,Public,0.0117411,4840.45,6149.756,,10990.206,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,4,Smooth Mean,Units,Nominal,Single,,Public,0.0484814,7333.864,6340.185,,13674.049,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,5,Smooth Mean,Units,Nominal,Single,,Public,0.1886116,8964.713,6571.339,,15536.052,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,6,Smooth Mean,Units,Nominal,Single,,Public,0.6850896,9115.303,6846.797,,15962.1,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,7,Smooth Mean,Units,Nominal,Single,,Public,2.304548,9072.679,7168.928,,16241.607,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,8,Smooth Mean,Units,Nominal,Single,,Public,7.131423,8718.333,7538.777,,16257.11,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,9,Smooth Mean,Units,Nominal,Single,,Public,20.19984,9056.964,7955.793,,17012.757,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,10,Smooth Mean,Units,Nominal,Single,,Public,52.21187,9218.542,8417.202,,17635.744,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,11,Smooth Mean,Units,Nominal,Single,,Public,123.0443,10318.68,8917.198,,19235.878,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,12,Smooth Mean,Units,Nominal,Single,,Public,264.7615,11382.69,9446.506,,20829.196,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,13,Smooth Mean,Units,Nominal,Single,,Public,522.027,11229.64,9992.823,,21222.463,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,14,Smooth Mean,Units,Nominal,Single,,Public,947.9653,11154.75,10542.16,,21696.91,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,15,Smooth Mean,Units,Nominal,Single,,Public,1595.034,11096.59,11080.67,,22177.26,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,16,Smooth Mean,Units,Nominal,Single,,Public,2502.953,7543.275,11596.57,,19139.845,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,17,Smooth Mean,Units,Nominal,Single,,Public,3688.119,3612.782,12082,,15694.782,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,18,Smooth Mean,Units,Nominal,Single,,Public,5139.428,3627.739,12534.25,,16161.989,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,19,Smooth Mean,Units,Nominal,Single,,Public,6822.468,3592.316,12955.86,,16548.176,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,20,Smooth Mean,Units,Nominal,Single,,Public,8688.751,3604.137,13352.75,,16956.887,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,21,Smooth Mean,Units,Nominal,Single,,Public,10683.65,3553.493,13730.93,,17284.423,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,22,Smooth Mean,Units,Nominal,Single,,Public,12750.1,3407.153,14092.98,,17500.133,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,23,Smooth Mean,Units,Nominal,Single,,Public,14831.03,3297.533,14436.35,,17733.883,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,24,Smooth Mean,Units,Nominal,Single,,Public,16874.71,3265.363,14754.65,,18020.013,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,25,Smooth Mean,Units,Nominal,Single,,Public,18841.06,3234.838,15041.27,,18276.108,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,26,Smooth Mean,Units,Nominal,Single,,Public,20703.64,3204.313,15293.12,,18497.433,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,27,Smooth Mean,Units,Nominal,Single,,Public,22445.89,3199.982,15512.1,,18712.082,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,28,Smooth Mean,Units,Nominal,Single,,Public,24057.16,3224.038,15703.39,,18927.428,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,29,Smooth Mean,Units,Nominal,Single,,Public,25532.42,3257.548,15871.76,,19129.308,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,30,Smooth Mean,Units,Nominal,Single,,Public,26872.82,3261.925,16018.42,,19280.345,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,31,Smooth Mean,Units,Nominal,Single,,Public,28081.85,3290.093,16140.21,,19430.303,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,32,Smooth Mean,Units,Nominal,Single,,Public,29156.75,3322.592,16231.65,,19554.242,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,33,Smooth Mean,Units,Nominal,Single,,Public,30081.17,3360.536,16288.5,,19649.036,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,34,Smooth Mean,Units,Nominal,Single,,Public,30826.2,3386.441,16311.32,,19697.761,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,35,Smooth Mean,Units,Nominal,Single,,Public,31362.04,3424.328,16307.1,,19731.428,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,36,Smooth Mean,Units,Nominal,Single,,Public,31675.29,3444.993,16288.39,,19733.383,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,37,Smooth Mean,Units,Nominal,Single,,Public,31782.41,3487.988,16270.31,,19758.298,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,38,Smooth Mean,Units,Nominal,Single,,Public,31730.13,3538.862,16266.59,,19805.452,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,39,Smooth Mean,Units,Nominal,Single,,Public,31580.56,3582.126,16286.25,,19868.376,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,40,Smooth Mean,Units,Nominal,Single,,Public,31389.16,3640.057,16331.72,,19971.777,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,41,Smooth Mean,Units,Nominal,Single,,Public,31189.04,3711.475,16398.96,,20110.435,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,42,Smooth Mean,Units,Nominal,Single,,Public,30989.32,3755.001,16479.16,,20234.161,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,43,Smooth Mean,Units,Nominal,Single,,Public,30783.52,3800.768,16561.53,,20362.298,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,44,Smooth Mean,Units,Nominal,Single,,Public,30560.08,3843.021,16636.65,,20479.671,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,45,Smooth Mean,Units,Nominal,Single,,Public,30310.55,3881.966,16699.96,,20581.926,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,46,Smooth Mean,Units,Nominal,Single,,Public,30035.56,3925.644,16754.1,,20679.744,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,47,Smooth Mean,Units,Nominal,Single,,Public,29747.92,3983.566,16809.31,,20792.876,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,48,Smooth Mean,Units,Nominal,Single,,Public,29469.83,4042.083,16880.87,,20922.953,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,49,Smooth Mean,Units,Nominal,Single,,Public,29221.26,4116.824,16984.47,,21101.294,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,50,Smooth Mean,Units,Nominal,Single,,Public,29003.06,4185.599,17131.12,,21316.719,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,51,Smooth Mean,Units,Nominal,Single,,Public,28783.4,4268.742,17323.55,,21592.292,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,52,Smooth Mean,Units,Nominal,Single,,Public,28495.91,4346.724,17555.37,,21902.094,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,53,Smooth Mean,Units,Nominal,Single,,Public,28052.48,4429.046,17812.77,,22241.816,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,54,Smooth Mean,Units,Nominal,Single,,Public,27365.6,4532.111,18078.08,,22610.191,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,55,Smooth Mean,Units,Nominal,Single,,Public,26370.91,4629.861,18333.84,,22963.701,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,56,Smooth Mean,Units,Nominal,Single,,Public,25041.7,4750.43,18566.44,,23316.87,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,57,Smooth Mean,Units,Nominal,Single,,Public,23392.14,4895.508,18768.48,,23663.988,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,58,Smooth Mean,Units,Nominal,Single,,Public,21471.29,5053.969,18939.45,,23993.419,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,59,Smooth Mean,Units,Nominal,Single,,Public,19353.18,5231.821,19084.31,,24316.131,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,60,Smooth Mean,Units,Nominal,Single,,Public,17128.25,5421.465,19210.24,,24631.705,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,61,Smooth Mean,Units,Nominal,Single,,Public,14896.13,5609.823,19322.73,,24932.553,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,62,Smooth Mean,Units,Nominal,Single,,Public,12755.33,5794.488,19422.62,,25217.108,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,63,Smooth Mean,Units,Nominal,Single,,Public,10787.28,5961.952,19505.42,,25467.372,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,64,Smooth Mean,Units,Nominal,Single,,Public,9041.06,6118.386,19562.99,,25681.376,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,65,Smooth Mean,Units,Nominal,Single,,Public,7528.687,6268.229,19586.39,,25854.619,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,66,Smooth Mean,Units,Nominal,Single,,Public,6234.475,6421.23,19568.58,,25989.81,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,67,Smooth Mean,Units,Nominal,Single,,Public,5131.542,6586.385,19505.93,,26092.315,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,68,Smooth Mean,Units,Nominal,Single,,Public,4195.004,6759.821,19398.12,,26157.941,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,69,Smooth Mean,Units,Nominal,Single,,Public,3405.737,6963.01,19246.41,,26209.42,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,70,Smooth Mean,Units,Nominal,Single,,Public,2746.114,7182.735,19050.96,,26233.695,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,71,Smooth Mean,Units,Nominal,Single,,Public,2194.286,7437.459,18808.78,,26246.239,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,72,Smooth Mean,Units,Nominal,Single,,Public,1723.566,7734.125,18515.34,,26249.465,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,73,Smooth Mean,Units,Nominal,Single,,Public,1309.791,8084.523,18173.14,,26257.663,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,74,Smooth Mean,Units,Nominal,Single,,Public,944.2302,8483.191,17804.22,,26287.411,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,75,Smooth Mean,Units,Nominal,Single,,Public,640.6443,8909.722,17451.66,,26361.382,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,76,Smooth Mean,Units,Nominal,Single,,Public,420.195,9338.328,17158.82,,26497.148,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,77,Smooth Mean,Units,Nominal,Single,,Public,284.6611,9746.945,16944.89,,26691.835,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,78,Smooth Mean,Units,Nominal,Single,,Public,212.9076,10111.15,16802.93,,26914.08,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,79,Smooth Mean,Units,Nominal,Single,,Public,178.8441,10430.65,16714.29,,27144.94,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,80,Smooth Mean,Units,Nominal,Single,,Public,163.7945,10731.11,16660.95,,27392.06,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,81,Smooth Mean,Units,Nominal,Single,,Public,157.4591,11039.28,16629.89,,27669.17,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,82,Smooth Mean,Units,Nominal,Single,,Public,154.8862,11371.77,16612.84,,27984.61,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,83,Smooth Mean,Units,Nominal,Single,,Public,153.8698,11733.87,16604.76,,28338.63,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,84,Smooth Mean,Units,Nominal,Single,,Public,153.4746,12120.85,16602.55,,28723.4,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,85,Smooth Mean,Units,Nominal,Single,,Public,153.3207,12520.81,16604.21,,29125.02,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,86,Smooth Mean,Units,Nominal,Single,,Public,153.2596,12917.91,16608.34,,29526.25,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,87,Smooth Mean,Units,Nominal,Single,,Public,153.2347,13295.2,16613.96,,29909.16,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,88,Smooth Mean,Units,Nominal,Single,,Public,153.2244,13637.93,16620.37,,30258.3,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,89,Smooth Mean,Units,Nominal,Single,,Public,153.2202,13937.23,16627.07,,30564.3,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,90,Smooth Mean,Units,Nominal,Single,,Public,153.2185,14191.24,16633.75,,30824.99,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,91,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,92,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,93,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,94,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,95,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,96,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,97,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,98,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,99,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,100,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,101,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,102,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,103,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,104,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,105,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,106,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,107,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,108,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,109,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2013,110,Smooth Mean,Units,Nominal,Single,,Public,,,,,,,,United Kingdom-2013,25,58,33,EuropeNA
United Kingdom,2014,0,Smooth Mean,Units,Nominal,Single,,Public,0.0001956,4711.52,5715.27,,10426.79,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,1,Smooth Mean,Units,Nominal,Single,,Public,0.0008906,3167.492,5778.481,,8945.973,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,2,Smooth Mean,Units,Nominal,Single,,Public,0.0039135,3781.818,5867.414,,9649.232,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,3,Smooth Mean,Units,Nominal,Single,,Public,0.0164578,5215.822,6904.893,,12120.715,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,4,Smooth Mean,Units,Nominal,Single,,Public,0.0656456,6839.923,7087.377,,13927.3,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,5,Smooth Mean,Units,Nominal,Single,,Public,0.2460631,8902.975,7311.105,,16214.08,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,6,Smooth Mean,Units,Nominal,Single,,Public,0.85924,8868.643,7577.12,,16445.763,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,7,Smooth Mean,Units,Nominal,Single,,Public,2.775313,9309.813,7883.156,,17192.969,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,8,Smooth Mean,Units,Nominal,Single,,Public,8.251971,9049.25,8224.51,,17273.76,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,9,Smooth Mean,Units,Nominal,Single,,Public,22.5363,9024.005,8596.129,,17620.134,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,10,Smooth Mean,Units,Nominal,Single,,Public,56.52732,9129.325,8994.964,,18124.289,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,11,Smooth Mean,Units,Nominal,Single,,Public,130.3999,10131.65,9421.183,,19552.833,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,12,Smooth Mean,Units,Nominal,Single,,Public,277.2521,10889.84,9877.292,,20767.132,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,13,Smooth Mean,Units,Nominal,Single,,Public,544.791,10775.47,10365.45,,21140.92,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,14,Smooth Mean,Units,Nominal,Single,,Public,992.6907,10588.92,10884.24,,21473.16,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,15,Smooth Mean,Units,Nominal,Single,,Public,1684.371,10781.22,11426.56,,22207.78,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,16,Smooth Mean,Units,Nominal,Single,,Public,2673.971,7005.049,11979.62,,18984.669,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,17,Smooth Mean,Units,Nominal,Single,,Public,3990.93,3715.952,12527.07,,16243.022,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,18,Smooth Mean,Units,Nominal,Single,,Public,5626.672,3808.652,13052.42,,16861.072,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,19,Smooth Mean,Units,Nominal,Single,,Public,7531.162,3844.504,13542.65,,17387.154,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,20,Smooth Mean,Units,Nominal,Single,,Public,9626.324,3785.068,13990.87,,17775.938,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,21,Smooth Mean,Units,Nominal,Single,,Public,11832.14,3709.801,14397.06,,18106.861,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,22,Smooth Mean,Units,Nominal,Single,,Public,14087.47,3476.319,14766.64,,18242.959,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,23,Smooth Mean,Units,Nominal,Single,,Public,16348.93,3377.295,15107.35,,18484.645,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,24,Smooth Mean,Units,Nominal,Single,,Public,18569.41,3345.608,15425.82,,18771.428,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,25,Smooth Mean,Units,Nominal,Single,,Public,20676.84,3287.921,15724.91,,19012.831,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,26,Smooth Mean,Units,Nominal,Single,,Public,22576.66,3280.07,16002.67,,19282.74,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,27,Smooth Mean,Units,Nominal,Single,,Public,24183.83,3262.064,16253.22,,19515.284,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,28,Smooth Mean,Units,Nominal,Single,,Public,25463.11,3270.294,16468.77,,19739.064,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,29,Smooth Mean,Units,Nominal,Single,,Public,26446.71,3295.646,16642.09,,19937.736,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,30,Smooth Mean,Units,Nominal,Single,,Public,27217.32,3315.06,16768.55,,20083.61,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,31,Smooth Mean,Units,Nominal,Single,,Public,27870.45,3373.77,16847.6,,20221.37,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,32,Smooth Mean,Units,Nominal,Single,,Public,28478.93,3410.59,16883.51,,20294.1,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,33,Smooth Mean,Units,Nominal,Single,,Public,29075.3,3398.01,16885.25,,20283.26,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,34,Smooth Mean,Units,Nominal,Single,,Public,29653.81,3456.227,16865.36,,20321.587,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,35,Smooth Mean,Units,Nominal,Single,,Public,30184.28,3477.481,16837.58,,20315.061,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,36,Smooth Mean,Units,Nominal,Single,,Public,30628.9,3515.292,16813.99,,20329.282,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,37,Smooth Mean,Units,Nominal,Single,,Public,30956.81,3538.055,16802.32,,20340.375,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,38,Smooth Mean,Units,Nominal,Single,,Public,31154.04,3596.255,16804.74,,20400.995,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,39,Smooth Mean,Units,Nominal,Single,,Public,31226.21,3643.761,16818.18,,20461.941,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,40,Smooth Mean,Units,Nominal,Single,,Public,31194.5,3708.181,16836.22,,20544.401,,,United Kingdom-2014,25,58,33,EuropeNA
United Kingdom,2014,41,Smooth Mean,Units,Nominal,Single,,Public,31088.39,3758.478,16851.67,,20610.148,,,United Kingdom-2014,25,58,33,EuropeNA
